opaque_id	seed_index	world_seed	checkpoint_sha256	run	observed	p_two_sided	reject_alpha_0_05	domain_fraction	elapsed_s	peak_memory_bytes
PanelMember-04	45	91500045.0	20FB09D910D05619776BD6C521942B7CD2EBAC6C97C6FB50DA3C5711CD8A384F	R1	-0.0027132285908230687	3.0517578125e-05	1	0.00880641430256223	400.5670659	3266043904.0
PanelMember-04	45	91500045.0	20FB09D910D05619776BD6C521942B7CD2EBAC6C97C6FB50DA3C5711CD8A384F	R2	-0.0031104144486509906	0.000244140625	1	0.00880641430256223	400.5670659	3266043904.0
PanelMember-04	46	91500046.0	06DB649EA69405BDA63576BC3D8A651BE5E62CC492BB65653D8FD00988CC062A	R1	-0.002808765821959263	3.0517578125e-05	1	0.00880641430256223	398.7358694	3264110592.0
PanelMember-04	46	91500046.0	06DB649EA69405BDA63576BC3D8A651BE5E62CC492BB65653D8FD00988CC062A	R2	-0.0027552401456662065	0.000244140625	1	0.00880641430256223	398.7358694	3264110592.0
PanelMember-04	47	91500047.0	FFE7678931481840DDFD2E6532358785FE77229BD76BE17C97FEC59DD8ED6FEE	R1	-0.0025635439197041554	3.0517578125e-05	1	0.00880641430256223	411.5652734	3268546560.0
PanelMember-04	47	91500047.0	FFE7678931481840DDFD2E6532358785FE77229BD76BE17C97FEC59DD8ED6FEE	R2	-0.002900118084922685	0.000244140625	1	0.00880641430256223	411.5652734	3268546560.0
PanelMember-04	48	91500048.0	F0817D72FE052C9E9B3ECC67470E578240BABFB70015B36775CB657BC716AB64	R1	-0.002716047046078632	3.0517578125e-05	1	0.00880641430256223	472.9525402	3283091456.0
PanelMember-04	48	91500048.0	F0817D72FE052C9E9B3ECC67470E578240BABFB70015B36775CB657BC716AB64	R2	-0.00303030729595985	0.000244140625	1	0.00880641430256223	472.9525402	3283091456.0
PanelMember-04	49	91500049.0	C9584AA3A56380F81D970D2AB1BF4578D4FC597A00F4DFE9941E351390398893	R1	-0.002848232707075362	3.0517578125e-05	1	0.00880641430256223	431.5478047	3284484096.0
PanelMember-04	49	91500049.0	C9584AA3A56380F81D970D2AB1BF4578D4FC597A00F4DFE9941E351390398893	R2	-0.0027164293447176817	0.000244140625	1	0.00880641430256223	431.5478047	3284484096.0
PanelMember-04	50	91500050.0	21C653C91599607764AC8EC49AED70F3B5ED83F49AD1B4BCC83EE02345B86E92	R1	-0.0026059879942548127	3.0517578125e-05	1	0.00880641430256223	409.1649735	3284512768.0
PanelMember-04	50	91500050.0	21C653C91599607764AC8EC49AED70F3B5ED83F49AD1B4BCC83EE02345B86E92	R2	-0.002750864014600104	0.000244140625	1	0.00880641430256223	409.1649735	3284512768.0
PanelMember-04	51	91500051.0	6966353A3965CBF3244E5EFA8C2514FA93C1339938C57519519CFBF31EE5E2F8	R1	-0.00277117296558593	3.0517578125e-05	1	0.00880641430256223	402.9502318	3281821696.0
PanelMember-04	51	91500051.0	6966353A3965CBF3244E5EFA8C2514FA93C1339938C57519519CFBF31EE5E2F8	R2	-0.00285427667648408	0.000244140625	1	0.00880641430256223	402.9502318	3281821696.0
PanelMember-04	52	91500052.0	0BDC35AE7E75D19A477753C5CC3785485CE678EB3030A5041CD155169D7D5690	R1	-0.0025653807310602283	3.0517578125e-05	1	0.00880641430256223	417.0032995	3278659584.0
PanelMember-04	52	91500052.0	0BDC35AE7E75D19A477753C5CC3785485CE678EB3030A5041CD155169D7D5690	R2	-0.002891251302912929	0.000244140625	1	0.00880641430256223	417.0032995	3278659584.0
PanelMember-04	53	91500053.0	8D456D6D16C38975218E5409E2AA842F980A6E083B97E6C1B4E02C0C71EFF7CA	R1	-0.0025956697997543293	3.0517578125e-05	1	0.00880641430256223	471.1828664	3289948160.0
PanelMember-04	53	91500053.0	8D456D6D16C38975218E5409E2AA842F980A6E083B97E6C1B4E02C0C71EFF7CA	R2	-0.002715960621813405	0.000244140625	1	0.00880641430256223	471.1828664	3289948160.0
PanelMember-04	54	91500054.0	BE9A5239F2ADA7749367C27FBB3C1AF66ADD706307BB79F3350292BE22FC954D	R1	-0.002622800249480163	3.0517578125e-05	1	0.00880641430256223	421.7546888	3290775552.0
PanelMember-04	54	91500054.0	BE9A5239F2ADA7749367C27FBB3C1AF66ADD706307BB79F3350292BE22FC954D	R2	-0.0028842247801823175	0.000244140625	1	0.00880641430256223	421.7546888	3290775552.0
PanelMember-04	55	91500055.0	7896A27A21F1152D76BF3A35AF8E8D917C9ABB1799E44997B1ACE23EA511324D	R1	-0.0029822106786415266	3.0517578125e-05	1	0.00880641430256223	400.9000585	3289010176.0
PanelMember-04	55	91500055.0	7896A27A21F1152D76BF3A35AF8E8D917C9ABB1799E44997B1ACE23EA511324D	R2	-0.002485272742022514	0.000244140625	1	0.00880641430256223	400.9000585	3289010176.0
PanelMember-04	56	91500056.0	8851E3DC468B5023745AE95D3114088065BB59CEEF479F9B905A7FC08FF34768	R1	-0.002682153010601615	3.0517578125e-05	1	0.00880641430256223	401.0194503	3287019520.0
PanelMember-04	56	91500056.0	8851E3DC468B5023745AE95D3114088065BB59CEEF479F9B905A7FC08FF34768	R2	-0.002740563709559204	0.000244140625	1	0.00880641430256223	401.0194503	3287019520.0
PanelMember-04	57	91500057.0	55BD64B04C2D2270D9E5EB3AAD8812F9E8C9912906CA4D12EE3D06398728B63F	R1	-0.0029761629197805383	3.0517578125e-05	1	0.00880641430256223	409.0769485	3283869696.0
PanelMember-04	57	91500057.0	55BD64B04C2D2270D9E5EB3AAD8812F9E8C9912906CA4D12EE3D06398728B63F	R2	-0.0026399530301669896	0.000244140625	1	0.00880641430256223	409.0769485	3283869696.0
PanelMember-04	58	91500058.0	C491865B502297226A651444069FFE286298CC55707630C4B49DAB63114B20B1	R1	-0.0028222437343672366	3.0517578125e-05	1	0.00880641430256223	472.8272993	3283169280.0
PanelMember-04	58	91500058.0	C491865B502297226A651444069FFE286298CC55707630C4B49DAB63114B20B1	R2	-0.0028882620963503057	0.000244140625	1	0.00880641430256223	472.8272993	3283169280.0
PanelMember-04	59	91500059.0	63630CFF4F06A2A73204AB070412DBCC26C387A17EE630D066037C9759F45263	R1	-0.0027038256804540043	3.0517578125e-05	1	0.00880641430256223	424.5467937	3282911232.0
PanelMember-04	59	91500059.0	63630CFF4F06A2A73204AB070412DBCC26C387A17EE630D066037C9759F45263	R2	-0.0030098176110757466	0.000244140625	1	0.00880641430256223	424.5467937	3282911232.0
PanelMember-04	60	91500060.0	5C1C7BE23E299D3787FCCD4836DBBD5C2AA17FFC76457E13C86C77BA7A549349	R1	-0.0026303383951851566	3.0517578125e-05	1	0.00880641430256223	405.8083653	3280535552.0
PanelMember-04	60	91500060.0	5C1C7BE23E299D3787FCCD4836DBBD5C2AA17FFC76457E13C86C77BA7A549349	R2	-0.0028482753512186565	0.000244140625	1	0.00880641430256223	405.8083653	3280535552.0
