label_index	label_time_s	z_e	luminance_pre	luminance_post	luminance_delta	rms_contrast_pre	rms_contrast_post	rms_contrast_delta	global_motion_pre	global_motion_post	global_motion_delta	SF_low_pre	SF_low_post	SF_low_delta	SF_mid_pre	SF_mid_post	SF_mid_delta	SF_high_pre	SF_high_post	SF_high_delta	edge_density_pre	edge_density_post	edge_density_delta	novelty_pre	novelty_post	novelty_delta	audio_rms_envelope_pre	audio_rms_envelope_post	audio_rms_envelope_delta	source_complete	movie_time_linear	movie_time_quadratic	luminance_delta_z	rms_contrast_delta_z	global_motion_delta_z	SF_low_delta_z	SF_mid_delta_z	SF_high_delta_z	edge_density_delta_z	novelty_delta_z	audio_rms_envelope_delta_z	movie_time_linear_z	movie_time_quadratic_z
1513	381.75	-0.53606679996700002	0.37369071301072798	0.38616839321330199	0.012477680202574001	0.53226679973304303	0.51096962653100397	-0.021297173202038801	0.68666538726536896	0.91235483139905704	0.22568944413368699	0.98116470631212005	0.98171718362718796	0.00055247731506835596	0.018280428473371999	0.017780073813628301	-0.00050035465974367804	0.00055491709626949003	0.00050272174976270995	-5.2195346506780298e-05	0.0271077615243418	0.025416805126048801	-0.00169095639829294	0.0103458154364487	0.012711212793124999	0.0023653973566762901	0.058122950083521599	0.0462819086239349	-0.0118410414595867	1	140.875	19845.765625	0.38175858944031199	-0.036727646780760299	0.15933339997208401	0.033706488874947697	-0.0442435617755794	-0.039477960889298502	-0.217773056745246	0.15659671922561499	-0.14141462720219999	1.0271093542148599	0.0620448155785851
1516	382.5	-0.23466691271000001	0.38819045573472999	0.38975764513015698	0.00156718939542777	0.50539645254611998	0.50419086217880305	-0.0012055903673174901	0.88684605360032198	0.35519343074410797	-0.53165262285621395	0.982365226745605	0.98123637735843605	-0.00112884938716895	0.0171479878947139	0.0182336826808751	0.0010856947861611699	0.000486804597312585	0.00052995041187386895	4.3145814561283599e-05	0.024981237340856499	0.026390697337962999	0.0014094599971064901	0.012496916716918501	0.0050038718094583502	-0.0074930449074601096	0.15626201460693601	0.181554931545652	0.025292916938716499	1	141.625	20057.640625	0.054887408688891498	-0.023011207037277701	-0.38277298086976302	-0.0036065739295678199	0.025533163705454599	-0.0332430401189764	0.183490732187818	-0.49914459968831798	0.29346284985818899	1.03257754953454	0.074640295835570802
1517	382.75	-0.18610723298699999	0.39006806295365098	0.38945096405223001	-0.00061709890142097601	0.50168575532734405	0.50590362418443002	0.0042178688570859704	0.60547313224523802	0.32615377006005403	-0.27931936218518399	0.982452023401857	0.98111262526363097	-0.0013393981382253701	0.017035907023819099	0.0183623156277463	0.0013264086039272	0.00051210430847276999	0.00052508966728055304	1.2985358807783e-05	0.0252852475201642	0.0261979279694734	0.00091268044930915501	0.0088322627343586403	0.0046681590052686898	-0.0041641037290899496	0.34189584423157299	0.114439073034029	-0.22745677119754501	1	141.875	20128.515625	-0.010552442488546801	-0.0193086340610856	-0.202152523257947	-0.0082792046331224903	0.036123137444999398	-0.035215410183629101	0.119196257449068	-0.27771770278062702	-2.66650025252736	1.03440028130777	0.078853651178173098
1520	383.5	-0.80630706409800001	0.38946423679590197	0.39230314791202497	0.0028389111161232802	0.506835204362869	0.50408284664154102	-0.00275235772132865	0.29937664121388702	0.22797550326213001	-0.071401137951757399	0.98092199265956903	0.97999653518199903	-0.00092545747756955798	0.0185474368743598	0.019428924471139902	0.00088148759678004901	0.00053058553457958804	0.00057451557659078201	4.39300420111946e-05	0.0260762532552083	0.026154016565393599	7.7763310185260893e-05	0.00436621851986271	0.0034575038298499498	-0.00090871469001275898	0.055054620948787901	0.16254571778322299	0.107491096834436	1	142.625	20341.890625	0.0929873610905467	-0.024067178653999498	-0.053324403227280298	0.00090722763363446101	0.0165492640978539	-0.0331917548612626	0.011139154155739401	-0.061183178880422101	1.25608947610118	1.03986847662746	0.0915383029768011
1521	383.75	-0.58465619797599999	0.39098606482148202	0.39199423054233201	0.00100816572085027	0.50530413351952996	0.50561290960758898	0.00030877608805901502	0.36436517927795598	0.20315695670432901	-0.16120822257362699	0.981032986007631	0.97987102810293403	-0.0011619579046964199	0.018413222918752602	0.019542753050336599	0.0011295301315840001	0.00055376926575263405	0.00058619145929696896	3.2422193544334702e-05	0.025639223169397402	0.0267216647112812	0.0010824415418837999	0.0054389311189880097	0.0033525204482431799	-0.0020864106707448298	0.13720857155571101	0.208520767951444	0.071312196395733399	1	142.875	20413.265625	0.038139424404127799	-0.021977355378819698	-0.117608424596674	-0.0043413390363272403	0.027461657720463401	-0.033944320936858501	0.141167170556417	-0.13951846705209101	0.83239672627786399	1.04169120840069	0.095781382166617496
1523	384.25	-0.61148289496800001	0.39213457917794597	0.38888314338400998	-0.00325143579393627	0.50500268638134005	0.50933557990938405	0.0043328935280441102	0.195527879754085	0.56196498617651802	0.36643710642243299	0.97984512653201805	0.98086925465613595	0.0010241281241177801	0.0195706866506953	0.018522359407506801	-0.0010483272431884301	0.00058415143703314002	0.00060840887308586202	2.4257436052722801e-05	0.0265578163994683	0.0262920026425962	-0.00026581375687215203	0.0032053142233055701	0.0076808212025759404	0.0044755069792703599	0.219583379292945	0.14314204421110399	-0.076441335081840506	1	143.375	20556.390625	-0.089475455740113799	-0.019230107198309799	0.26008074934165198	0.044173661160050601	-0.068351090468887904	-0.034478262578630098	-0.033327465206272201	0.29695216584688	-0.89795160627873605	1.04533667194715	0.104289833431661
1525	384.75	-0.52959118539399996	0.39075668370351202	0.378392999991775	-0.0123636837117376	0.50814487580209999	0.50839008539914998	0.00024520959705065499	0.353495656466079	1.1483351243659901	0.794839467899912	0.98042091969400602	0.98144682496786095	0.00102590527385493	0.018967172835255099	0.017987004114547699	-0.00098016872070739698	0.00061191988279461003	0.00056620430223119998	-4.5715580563410103e-05	0.026671112908257501	0.026105146054868401	-0.00056596685338906503	0.00517960880897546	0.014226750278612799	0.0090471414696373601	0.084326973937259603	0.26412520922741001	0.17979823529014999	1	143.875	20700.015625	-0.362472453660728	-0.022020751956918799	0.56673168535489304	0.044213100788093797	-0.065352521587803303	-0.039054210781637198	-0.072174043668147406	0.601037694775855	2.10288166582137	1.04898213549361	0.112828008543918
1527	385.25	-0.19936753230900001	0.38008032841608003	0.38510687481611999	0.0050265464000406298	0.51015211343765199	0.50567748052999395	-0.0044746329076582603	1.06001329982533	0.69562210031436	-0.36439119951096799	0.98134408947080398	0.98015646096318998	-0.0011876285076141101	0.0180823020753451	0.019254825141979501	0.0011725230666343601	0.00057364629847143499	0.00058872539157164405	1.50790931002091e-05	0.025706686796965399	0.0258153420907479	0.00010865529378251499	0.012753841243920301	0.0097446421765653192	-0.0030091990673549399	0.21581657836342499	0.21869152162188599	0.0028749432584609901	1	144.375	20844.140625	0.15852748581519899	-0.025242968735314501	-0.263047048802455	-0.0049110372500194904	0.029353090698406199	-0.035078488551029498	0.015137273377494801	-0.20089839544837401	0.030924939670806301	1.05262759904007	0.12139590750338999
1530	386	-0.63657107221499998	0.38845184631645702	0.38786284476518601	-0.00058900155127061804	0.50438086092472101	0.50134655982255905	-0.0030343011021614101	0.38293923120946599	0.26879369411617499	-0.11414553709329101	0.97956861704587905	0.97816644981503498	-0.00140216723084474	0.0198443042812869	0.021200272906571699	0.0013559686252847701	0.00058705263654701401	0.00063328049654955804	4.6227860002543602e-05	0.0259897020128038	0.027220577663845499	0.0012308756510417101	0.0055128366671853696	0.0042506207100814399	-0.0012622159571039199	0.193604032283965	0.168099171502191	-0.025504860781774701	1	145.125	21061.265625	-0.00971066422375798	-0.024259660223325302	-0.083920896581960405	-0.0096722159330516408	0.037423602257623402	-0.033041486992063399	0.16037789113446199	-0.084696567802258302	-0.30143223723198898	1.05809579435976	0.134303488156124
1531	386.25	-0.66858361015699996	0.388239780720323	0.38824831666424903	8.5359439254695195e-06	0.50238892119377898	0.50018587866798003	-0.00220304252579828	0.24847661042003499	0.25751744694279999	0.0090408365227651905	0.97895546201616501	0.97888853438198598	-6.6927634179703196e-05	0.020454465213697402	0.020468512980732999	1.40477670356708e-05	0.00059006369647249398	0.00064294183102902105	5.2878134556527098e-05	0.026494831509060301	0.027058318809226701	0.00056348730016638295	0.0037105326838627098	0.0040930182098463403	0.00038248552598363301	0.092908229729037506	0.266725497129224	0.17381726740018599	1	145.375	21133.890625	0.0081911689797547795	-0.023692163462729902	0.0042560608072589601	0.019960263503063701	-0.021612919954899501	-0.032606586320826803	0.074002790435278701	0.024701924458832399	2.03283827862121	1.05991852613299	0.13862087696397599
