label_index	label_time_s	z_e	luminance_pre	luminance_post	luminance_delta	rms_contrast_pre	rms_contrast_post	rms_contrast_delta	global_motion_pre	global_motion_post	global_motion_delta	SF_low_pre	SF_low_post	SF_low_delta	SF_mid_pre	SF_mid_post	SF_mid_delta	SF_high_pre	SF_high_post	SF_high_delta	edge_density_pre	edge_density_post	edge_density_delta	novelty_pre	novelty_post	novelty_delta	audio_rms_envelope_pre	audio_rms_envelope_post	audio_rms_envelope_delta	source_complete	movie_time_linear	movie_time_quadratic	luminance_delta_z	rms_contrast_delta_z	global_motion_delta_z	SF_low_delta_z	SF_mid_delta_z	SF_high_delta_z	edge_density_delta_z	novelty_delta_z	audio_rms_envelope_delta_z	movie_time_linear_z	movie_time_quadratic_z
1779	448.25	-0.26303004510099998	0.34121431009844	0.34164650952443498	0.00043219942599514999	0.53567542713135496	0.52624406833201698	-0.0094313587993385406	1.29564977344128	0.28933728344856902	-1.0063124899927101	0.98142666518688204	0.97861811984330405	-0.0028085453435778801	0.0180975199415114	0.0208505188231356	0.0027529988816241998	0.000475812372951613	0.00053136158212509601	5.5549209173483201e-05	0.024796704892758901	0.0270884973031504	0.0022917924103915402	0.019146757648559599	0.0046487215700839199	-0.0144980360784757	0.158329190858223	0.12135032855955399	-0.036978862298668903	1	207.375	43004.390625	0.020883850278259699	-0.028626904813297299	-0.72253509619362799	-0.040883446193939403	0.098884609628476006	-0.032431908999701602	0.29768444106465403	-0.96508658386695201	-0.43580479126818999	1.5119560058939201	1.4387716779570401
-891	448.375	-0.21308650550007718	0.34020574414171301	0.342420304147527	0.0022145600058137999	0.53254763623699541	0.526628612075001	-0.005919024161994745	0.94485683981331703	0.26684590283840748	-0.678010936974909	0.97979789972305298	0.97862576926127054	-0.0011721304617823816	0.0196833442765636	0.0208570353745017	0.0011736910979380959	0.0005187633235891495	0.00051719660682465198	-1.566716764497e-06	0.025258516382288002	0.027179728613959449	0.001921212231671465	0.01460801537032275	0.0043337419409910944	-0.010274273429331664	0.18019093523739199	0.08024465816394119	-0.099946277073450454	1	207.5	43056.25	0.074282209485758352	-0.026229048616083397	-0.48753644170371346	-0.0045670948403158003	0.029404477116304253	-0.0361670562221343	0.24972301019447801	-0.68413999858289798	-1.1732190518368499	1.5128673717805352	1.4418555271055049
1780	448.5	-0.35523994365900002	0.33919717818498601	0.34319409877061902	0.0039969205856324498	0.52941984534263598	0.52701315581798502	-0.0024066895246509499	0.59406390618535398	0.244354522228246	-0.34970938395710799	0.97816913425922403	0.97863341867923703	0.00046428442001311698	0.021269168611615801	0.0208635519258678	-0.00040561668574800799	0.00056171427422668601	0.00050303163152420796	-5.8682642702477201e-05	0.025720327871817099	0.027270959924768499	0.0015506320529513899	0.0100692730920859	0.0040187623118982697	-0.00605051078018763	0.20205267961656101	0.039138987768328401	-0.16291369184823201	1	207.625	43108.140625	0.127680568693257	-0.023831192418869499	-0.25253778721379899	0.031749256513307803	-0.0400756553958675	-0.039902203444566998	0.201761579324302	-0.40319341329884401	-1.9106333124055099	1.5137787376671501	1.44493937625397
1781	448.75	-0.48264818044399999	0.34104242604225898	0.34587313318625101	0.0048307071439923103	0.525711773335934	0.52518384661525497	-0.000527926720678917	0.32175078317522099	0.28258040454239902	-0.039170378632821502	0.97835498284548505	0.97905999422073398	0.00070501137524869905	0.021094078378519	0.020445893617579699	-0.00064818476093931796	0.00055092098737077302	0.00049411137224524395	-5.6809615125529598e-05	0.026665807653356501	0.027251766346119099	0.00058595869276253205	0.0052752529118150603	0.0050173308285595703	-0.00025792208325548801	0.140035111871329	0.226140944328413	0.086105832457083795	1	207.875	43212.015625	0.152660269574105	-0.022548568894134299	-0.030253586158292701	0.0370916209612717	-0.050747205413925599	-0.0397797151256492	0.076911095316233802	-0.017895244452189901	1.0056456715668101	1.5156014694403801	1.4511145055126999
-892	448.875	-0.43270464084307719	0.34171545626595601	0.3471155783627185	0.0054001220967621905	0.52638263031840349	0.5236272669397295	-0.0027553633786738785	0.29536684043705352	0.3030887665226995	0.0077219260856460983	0.97849563052877753	0.97907053939998145	0.00057490887120387202	0.02097385306551585	0.020433909658458999	-0.00053994340705683895	0.00053050138121761949	0.00049554763936612498	-3.495374185149455e-05	0.027031170880353051	0.026838892477529998	-0.00019227840282308299	0.00481194695421435	0.0053763742758745747	0.00056442732166022596	0.089431439253106051	0.246879186834711	0.1574477475816049	1	208	43264	0.16971956976869351	-0.024069230603724099	0.0033119830980106995	0.034204304119167452	-0.045985230776215399	-0.038350430683303002	-0.023810332336620096	0.036803912771586497	1.8411340869204951	1.5165128353269952	1.45420578562297
1782	449	-0.87498007995000004	0.34238848648965298	0.34835802353918599	0.0059695370495320699	0.52705348730087298	0.52207068726420403	-0.0049828000366688397	0.268982897698886	0.32359712850299999	0.054614230804113699	0.97863627821207	0.97908108457922904	0.00044480636715904498	0.020853627752512701	0.0204219256993383	-0.00043170205317436	0.00051008177506446596	0.000496983906487006	-1.30978685774595e-05	0.027396534107349602	0.0264260186089409	-0.00097051549840869802	0.0043486409966136397	0.0057354177231895799	0.00138677672657594	0.038827766634883097	0.26761742934100902	0.228789662706126	1	208.125	43316.015625	0.186778869963282	-0.025589892313313899	0.0368775523543141	0.031316987277063203	-0.0412232561385052	-0.036921146240956798	-0.12453175998947399	0.091503069995362896	2.6766225022741801	1.5174242012136101	1.45729706573324
1783	449.25	-0.80005730850099999	0.344691498018801	0.34909222330897999	0.0044007252901794303	0.52628623209893699	0.52246372848749201	-0.0038225036114455401	0.23717996296473301	0.27356609313864699	0.036386130173914399	0.97882785368710801	0.97776833865791601	-0.0010595150291918801	0.020676117856055502	0.0217342426651158	0.00105812480906029	0.00049601302835071903	0.00049739201558622896	1.3789872355095001e-06	0.0273086477209021	0.027082669293438898	-0.000225978427463133	0.0041879580108798702	0.00488232987336229	0.00069437186248241898	0.13783518147596099	0.14841781074549201	0.0105826292695314	1	208.375	43420.140625	0.13977829398365399	-0.024797762786632201	0.0238298555565736	-0.0020678621192655399	0.024320248982869299	-0.035974419266100698	-0.028171875384279801	0.045447266589703501	0.121190001383729	1.5192469329868401	1.46348705691558
1784	449.5	-0.98574310461000003	0.34751227647066102	0.35001978725194899	0.0025075107812882998	0.52286584377288803	0.52186670899391197	-0.00099913477897672909	0.32884551528839201	0.26578363925217602	-0.063061876036215894	0.97923352420330101	0.97723565697670001	-0.0019978672266008899	0.020273677911609399	0.0222619256004691	0.00198824768885972	0.000492802604276223	0.00050245858728885796	9.6559830126354993e-06	0.026622404875578699	0.027716742621527801	0.0010943377459490401	0.0058744056383144101	0.0048892822349443296	-0.0009851234033700809	0.28110292599577802	0.023355007895474501	-0.25774791810030301	1	208.625	43524.390625	0.083058823441445495	-0.022870260668817002	-0.047355149315511602	-0.022892366023287699	0.065240113754404	-0.035433137700945097	0.14270680759491999	-0.066265558949301695	-3.0212412526933701	1.5210696647600599	1.4696844790597301
-893	449.625	-0.93579956500907724	0.3482871916145085	0.3691137719899415	0.0208265803754333	0.52232868298888202	0.4674437854904675	-0.054884897498414867	0.31805435148997196	0.72484294843157293	0.40678859694160002	0.97879520291462552	0.97924183038994705	0.00044662747532115007	0.0207094335230067	0.020304452854907101	-0.00040498066809959007	0.00049535541529621848	0.00045375066488304646	-4.1604750413171601e-05	0.026573001013861699	0.022484821743435249	-0.0040881792704264754	0.0056696379673663901	0.016367355762939864	0.010697717795573458	0.2272176718308635	0.022058168461452698	-0.20515950336941052	1	208.75	43576.5625	0.63188618733817781	-0.059657845970232701	0.28896439576824273	0.031357402458203197	-0.040047674408913006	-0.038785379355631248	-0.528027748346235	0.71082695639935412	-2.4053759340684402	1.5219810306466748	1.472786905612705
1785	449.75	-1.2040595790199999	0.34906210675835603	0.38820775672793401	0.039145649969578297	0.52179152220487601	0.41302086198702298	-0.108770660217853	0.30726318769155198	1.1839022576109699	0.87663906991941598	0.97835688162595003	0.98124800380319399	0.0028911221772431901	0.021145189134404	0.018346980109345101	-0.0027982090250589001	0.00049790822631621396	0.00040504274247723501	-9.2865483838978701e-05	0.026523597152144699	0.017252900865342698	-0.0092706962868019903	0.00546487029641837	0.027845429290935399	0.022380558994516998	0.17333241766594901	0.0207613290274309	-0.15257108863851801	1	208.875	43628.765625	1.1807135512349101	-0.096445431271648396	0.62528394085199701	0.085607170939694097	-0.14533546257223001	-0.0421376210103174	-1.1987623042873901	1.48791947174801	-1.7895106154435101	1.5228923965332899	1.4758893321656801
