label_index	label_time_s	z_e	luminance_pre	luminance_post	luminance_delta	rms_contrast_pre	rms_contrast_post	rms_contrast_delta	global_motion_pre	global_motion_post	global_motion_delta	SF_low_pre	SF_low_post	SF_low_delta	SF_mid_pre	SF_mid_post	SF_mid_delta	SF_high_pre	SF_high_post	SF_high_delta	edge_density_pre	edge_density_post	edge_density_delta	novelty_pre	novelty_post	novelty_delta	audio_rms_envelope_pre	audio_rms_envelope_post	audio_rms_envelope_delta	source_complete	movie_time_linear	movie_time_quadratic	luminance_delta_z	rms_contrast_delta_z	global_motion_delta_z	SF_low_delta_z	SF_mid_delta_z	SF_high_delta_z	edge_density_delta_z	novelty_delta_z	audio_rms_envelope_delta_z	movie_time_linear_z	movie_time_quadratic_z
205	54.75	-0.485768600499	0.233324884762987	0.23238903330639	-0.000935851456597414	0.726384142041206	0.727412555739284	0.00102841369807738	0.237156030396	0.308581513958054	0.0714254835620534	0.953764903172851	0.954968225210905	0.00120332203805451	0.0450832732603885	0.0438986704568378	-0.00118460280355071	0.00115178088526591	0.00113312108296668	-1.86598022992267e-05	0.0262670728895399	0.0259279321741175	-0.000339140715422456	0.00441099227391534	0.00562898762291302	0.00121799534899768	0.116329715886324	0.123606834306168	0.00727711841984435	1	-186.125	34642.515625	-0.0201020609172439	-0.0214860617860669	0.0489110677065594	0.0481504455387266	-0.0743464031558439	-0.0372848738869862	-0.0428176269995374	0.0802764562793291	0.082479013363305	-1.3570238051694	0.941677488109807
206	55	-0.470463683084	0.233714388683438	0.232552067376673	-0.00116232130676508	0.723226535320282	0.728913433104753	0.00568689778447151	0.278322194889189	0.257620899938049	-0.0207012949511403	0.953776879608631	0.954167479276657	0.000390599668026015	0.0450878487434238	0.0446714824531227	-0.000416366290301111	0.00113528456276981	0.00116105114138918	2.57665786193677e-05	0.0262008949562355	0.0260314376265914	-0.000169457329644112	0.0051469604164595	0.00503081939532427	-0.000116141021135238	0.158435718758903	0.147107315481306	-0.0113284032775968	1	-185.875	34549.515625	-0.0268869497583963	-0.0183057341437583	-0.0170333933966051	0.0301139980147832	-0.0405485739469683	-0.034379570846447	-0.0208567709037429	-0.00846457597731648	-0.13541109811873	-1.35520107339618	0.93614885252798
207	55.25	-0.773049329962	0.232886115368456	0.232740501966327	-0.000145613402128264	0.725969848595559	0.730343109928072	0.00437326133251215	0.309115694183857	0.207685732329264	-0.101429961854593	0.954388889484107	0.952709713764489	-0.00167917571961895	0.0444795767893083	0.0461335092550144	0.00165393246570603	0.00113154527716688	0.00115674439839495	2.51991212280706e-05	0.0261246928462276	0.026635487874349	0.000510795028121389	0.00545936219350554	0.00388157939451048	-0.00157778279899505	0.148658371663089	0.165111011913941	0.0164526402508522	1	-185.625	34456.640625	0.00357295522133794	-0.0192025482666856	-0.0748190722235563	-0.015819763060723	0.050532235881897	-0.0344166802316867	0.0671832223412511	-0.105686721374489	0.189933967176242	-1.35337834162295	0.930627647907956
208	55.5	-0.643305235878	0.232461778819561	0.233678418397903	0.00121663957834242	0.72833192050457	0.727005082368851	-0.00132683813571921	0.299503669142725	0.233505894243718	-0.065997774899007	0.954843220114708	0.953254517912865	-0.00158870220184337	0.0440101690590381	0.0456406442448497	0.00163047518581156	0.00114662422565743	0.00110482634045184	-4.17978852055966e-05	0.025887609411169	0.0268504955150463	0.000962886103877326	0.00562008267734204	0.00430732321692631	-0.00131275946041573	0.119537155928297	0.134895442940253	0.0153582870119557	1	-185.375	34363.890625	0.0443851650549176	-0.0230939823827045	-0.0494566693239685	-0.0138119176809919	0.0495002553317606	-0.0387980095786669	0.125694001174002	-0.0880585049761244	0.177117946582922	-1.35155560984972	0.925113874249736
209	55.75	-0.689974832596	0.232584725413471	0.233886471064761	0.00130174565128982	0.730368245206773	0.724686527997255	-0.00568171720951793	0.214155192812904	0.21166339479387	-0.00249179801903454	0.952870406024158	0.954043558053672	0.00117315202951429	0.0459568795049563	0.0448600294534117	-0.00109685005154465	0.00117267863643065	0.00109637304776697	-7.63055886636732e-05	0.0264491752341942	0.0261184833667896	-0.000330691867404542	0.00403518664097646	0.00428603066029614	0.00025084401931968	0.143561879822886	0.0771305596663132	-0.0664313201565728	1	-185.125	34271.265625	0.0469348874317709	-0.0260670401500937	-0.00399901314878748	0.0474808936771068	-0.0704858049237136	-0.0410546718074106	-0.0417241555636301	0.0159456957473586	-0.780723865854592	-1.34973287807649	0.919607531553319
210	56	-1.05103715132	0.233351087197661	0.234361721761525	0.0010106345638633	0.728410649299622	0.722781894356012	-0.00562875494360948	0.231839635409416	0.246551985200496	0.0147123497910797	0.953117960691452	0.954583460092545	0.00146549940109275	0.0457608786877245	0.0443465529941022	-0.00141432569362226	0.00112114084913628	0.00106997295952169	-5.11678896145899e-05	0.0267969202112269	0.0254967300980179	-0.00130019011320893	0.00421722544124352	0.00499331507562605	0.000776089634382527	0.141482823253872	0.0576233648485174	-0.083859458405355	1	-184.875	34178.765625	0.0382133893288065	-0.0260308830322107	0.00831573696390309	0.0539688509681714	-0.0844528415639404	-0.0394107694239758	-0.167199088560593	0.0508827824743399	-0.984825586177421	-1.34791014630326	0.914108619818706
211	56.25	-0.937082382714	0.233808005973697	0.234602811606601	0.000794805632904183	0.725772245042026	0.722061524540186	-0.00371072050183996	0.201954292529264	0.190951766306532	-0.0110025262227316	0.953233846649528	0.952624229155481	-0.000609617494046866	0.045654414279852	0.0462585423025303	0.000604128022678237	0.00111169758893084	0.00111722786496102	5.53027603018689e-06	0.0267330664175528	0.0263483471340603	-0.000384719283492475	0.00387443372819691	0.00392814543301934	5.37117048224245e-05	0.0886517576268526	0.0491384561674889	-0.0395133014593637	1	-184.625	34086.390625	0.031747295479324	-0.0247214489242622	-0.0100910028400142	0.0079165477887699	0.00434709542549099	-0.0357029420107412	-0.0487165214012886	0.00283329924033193	-0.465485723641303	-1.34608741453003	0.908617139045896
212	56.5	-0.972922635924	0.234196989238262	0.236234837025404	0.00203784778714175	0.723268234729767	0.715531897544861	-0.00773633718490596	0.252639232575895	0.207556414604186	-0.0450828179717086	0.954672691226006	0.952426433563232	-0.00224625766277331	0.0442566996440291	0.0464306788519025	0.0021739792078734	0.00107057576533407	0.00114291397621855	7.23382108844828e-05	0.0256119339554398	0.0266731544777199	0.00106122052228012	0.00509747243486349	0.00421287126373497	-0.000884601171128511	0.0482631487118157	0.0401250754780852	-0.0081380732337305	1	-184.375	33994.140625	0.0689880267957641	-0.027469720631766	-0.0344857174918791	-0.0284048032745426	0.0734111939491951	-0.0313339771693334	0.138420692133767	-0.0595792509724264	-0.0980489977580548	-1.3442646827568	0.90313308923489
213	56.75	-0.774059751694	0.234036239469424	0.236672660522163	0.00263642105273906	0.724289240129292	0.716767393797636	-0.00752184633165598	0.193830418260767	0.389488675398754	0.195658257137988	0.953317070007324	0.955779843591154	0.0024627735838294	0.0455867129727267	0.0431131497491151	-0.00247356322361162	0.00109619846589339	0.00110702997772023	1.08315118268361e-05	0.0260377671983507	0.02620423634847	0.00016646915011936	0.0038502307834278	0.0071368714983692	0.0032866407149414	0.0477535561364382	0.0369785288863512	-0.010775027250087	1	-184.125	33902.015625	0.0869208910042078	-0.0273232886214892	0.137837039471036	0.0761009887402404	-0.13105298164161	-0.035356262939429	0.0226196899590152	0.217873878294354	-0.128930486272077	-1.34244195098357	0.897656470385687
214	57	-0.203343839008	0.235536589473486	0.238260088115931	0.00272349864244459	0.718274612724781	0.718286044895649	1.14321708679643e-05	0.170972278900443	0.471714221430011	0.300741942529568	0.952179919183254	0.957555028051138	0.00537510886788373	0.0466701111290604	0.0412787132896483	-0.00539139783941214	0.00114997142227367	0.00116630752600031	1.63361037266439e-05	0.026661060474537	0.0259851243760851	-0.000675936098451981	0.00359616164387258	0.00859589190986299	0.00499973026599041	0.027485887491628	0.083930879026645	0.0564449915350171	1	-183.875	33810.015625	0.0895296787358642	-0.0221803508300389	0.213056070416418	0.14073337054749	-0.259420319438962	-0.034996285213295	-0.0864065435367237	0.331821251674945	0.658286213430849	-1.34061921921034	0.892187282498288
