seed_index	world_seed	run_kind	arm	J_contract	subject	run	reducer	Mphase	n_pairs_total	n_pairs_finite	pair_corrected_skewness	pair_positive_fraction	pair_zero_count
1	20860828	formal	J32_reference	32	CS41	R1	median	0.000215124644588541	14	14	0.423958878733719	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS41	R1	mean	0.000154538635809441	14	14	0.423958878733719	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS41	R2	median	-0.000180647731818773	14	14	1.07498905216888	0.357142857142857	0
1	20860828	formal	J32_reference	32	CS41	R2	mean	0.000142042743926062	14	14	1.07498905216888	0.357142857142857	0
1	20860828	formal	J32_reference	32	CS42	R1	median	-7.04564117444644e-05	14	14	0.63777021654893	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS42	R1	mean	0.000160589736336603	14	14	0.63777021654893	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS42	R2	median	-0.00063890080506652	14	14	0.169770734443492	0.214285714285714	0
1	20860828	formal	J32_reference	32	CS42	R2	mean	-0.000527880432575355	14	14	0.169770734443492	0.214285714285714	0
1	20860828	formal	J32_reference	32	CS43	R1	median	-6.84627038823547e-05	14	14	0.354495000476211	0.5	0
1	20860828	formal	J32_reference	32	CS43	R1	mean	0.000155773896187697	14	14	0.354495000476211	0.5	0
1	20860828	formal	J32_reference	32	CS43	R2	median	-0.000584315194758525	14	14	0.144370894873503	0.214285714285714	0
1	20860828	formal	J32_reference	32	CS43	R2	mean	-0.000549529688823187	14	14	0.144370894873503	0.214285714285714	0
1	20860828	formal	J32_reference	32	CS44	R1	median	-0.000541051580090223	14	14	0.853447182198263	0.285714285714286	0
1	20860828	formal	J32_reference	32	CS44	R1	mean	-0.000221814548173354	14	14	0.853447182198263	0.285714285714286	0
1	20860828	formal	J32_reference	32	CS47	R1	median	0.000257274688958127	14	14	0.147551215678192	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS47	R1	mean	0.000448396863309719	14	14	0.147551215678192	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS47	R2	median	-0.000487395065627354	14	14	0.758358439332703	0.357142857142857	0
1	20860828	formal	J32_reference	32	CS47	R2	mean	-9.86704839881376e-05	14	14	0.758358439332703	0.357142857142857	0
1	20860828	formal	J32_reference	32	CS48	R1	median	-0.000401074581120249	14	14	1.09283061172168	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS48	R1	mean	7.94390275048665e-05	14	14	1.09283061172168	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS48	R2	median	-0.000296361582696035	14	14	0.05233717083823	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS48	R2	mean	-7.89176788773435e-05	14	14	0.05233717083823	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS49	R1	median	0.000547335000008375	12	12	-0.449606963646712	0.75	0
1	20860828	formal	J32_reference	32	CS49	R1	mean	0.000536891325647707	12	12	-0.449606963646712	0.75	0
1	20860828	formal	J32_reference	32	CS49	R2	median	-0.000216714355547286	14	14	-0.0488287244507012	0.5	0
1	20860828	formal	J32_reference	32	CS49	R2	mean	-0.000184504573309092	14	14	-0.0488287244507012	0.5	0
1	20860828	formal	J32_reference	32	CS51	R1	median	-0.000101730355180055	14	14	0.307124403847656	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS51	R1	mean	1.54071970944696e-05	14	14	0.307124403847656	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS51	R2	median	-0.000711942675947222	12	12	1.06222772751794	0.333333333333333	0
1	20860828	formal	J32_reference	32	CS51	R2	mean	-4.87649630645303e-05	12	12	1.06222772751794	0.333333333333333	0
1	20860828	formal	J32_reference	32	CS53	R1	median	0.000118235106796637	12	12	1.43090337524989	0.5	0
1	20860828	formal	J32_reference	32	CS53	R1	mean	0.000727655997965243	12	12	1.43090337524989	0.5	0
1	20860828	formal	J32_reference	32	CS53	R2	median	-0.000536803566426262	8	8	0.825671547322211	0.25	0
1	20860828	formal	J32_reference	32	CS53	R2	mean	-0.000253111203566779	8	8	0.825671547322211	0.25	0
1	20860828	formal	J32_reference	32	CS54	R1	median	-0.00013213065419622	7	7	-0.444498769476349	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS54	R1	mean	-0.000153302704814927	7	7	-0.444498769476349	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS54	R2	median	8.12496471199151e-05	7	7	0.372468655127902	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS54	R2	mean	0.000117307346014451	7	7	0.372468655127902	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS55	R1	median	6.13673215442636e-05	14	14	-0.671840456516692	0.5	0
1	20860828	formal	J32_reference	32	CS55	R1	mean	8.88839514360728e-05	14	14	-0.671840456516692	0.5	0
1	20860828	formal	J32_reference	32	CS55	R2	median	-2.70363130004184e-05	14	14	0.225328208898504	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS55	R2	mean	-8.37697165829985e-05	14	14	0.225328208898504	0.428571428571429	0
1	20860828	formal	J32_reference	32	CS56	R1	median	-0.000222701745168991	12	12	0.410568483071837	0.25	0
1	20860828	formal	J32_reference	32	CS56	R1	mean	-0.000194283699336424	12	12	0.410568483071837	0.25	0
1	20860828	formal	J32_reference	32	CS56	R2	median	0.000299743862328766	12	12	1.18512522308107	0.583333333333333	0
1	20860828	formal	J32_reference	32	CS56	R2	mean	0.000351806174460202	12	12	1.18512522308107	0.583333333333333	0
1	20860828	formal	J32_reference	32	CS57	R1	median	1.96094219213852e-05	12	12	0.929675296695548	0.5	0
1	20860828	formal	J32_reference	32	CS57	R1	mean	0.000268131057874407	12	12	0.929675296695548	0.5	0
1	20860828	formal	J32_reference	32	CS57	R2	median	-0.000346021465914921	12	12	0.733715089117249	0.333333333333333	0
1	20860828	formal	J32_reference	32	CS57	R2	mean	-0.000175497112928485	12	12	0.733715089117249	0.333333333333333	0
1	20860828	formal	J32_reference	32	CS58	R1	median	-6.94364110130032e-05	7	7	1.86145205279583	0.285714285714286	0
1	20860828	formal	J32_reference	32	CS58	R1	mean	8.26741293239283e-05	7	7	1.86145205279583	0.285714285714286	0
1	20860828	formal	J32_reference	32	CS60	R1	median	-0.000260998147791262	14	14	0.669192335212486	0.357142857142857	0
1	20860828	formal	J32_reference	32	CS60	R1	mean	-0.000166036270715446	14	14	0.669192335212486	0.357142857142857	0
1	20860828	formal	J32_reference	32	CS62	R1	median	0.000175908355149706	7	7	0.511439091694946	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS62	R1	mean	0.000138644277144525	7	7	0.511439091694946	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS62	R2	median	0.000250576213329125	7	7	0.974179882568042	0.571428571428571	0
1	20860828	formal	J32_reference	32	CS62	R2	mean	0.000460562863233672	7	7	0.974179882568042	0.571428571428571	0
1	20860828	formal	J256_high	256	CS41	R1	median	0.000128847555265801	14	14	0.00643291084878708	0.571428571428571	0
1	20860828	formal	J256_high	256	CS41	R1	mean	0.000190259138342115	14	14	0.00643291084878708	0.571428571428571	0
1	20860828	formal	J256_high	256	CS41	R2	median	-0.000133083640147235	14	14	1.14532744835109	0.357142857142857	0
1	20860828	formal	J256_high	256	CS41	R2	mean	9.27947262012299e-05	14	14	1.14532744835109	0.357142857142857	0
1	20860828	formal	J256_high	256	CS42	R1	median	-0.000165987963420532	14	14	0.806490674896699	0.357142857142857	0
1	20860828	formal	J256_high	256	CS42	R1	mean	0.000175965668023189	14	14	0.806490674896699	0.357142857142857	0
1	20860828	formal	J256_high	256	CS42	R2	median	-0.000684907025824695	14	14	0.240355625366623	0.214285714285714	0
1	20860828	formal	J256_high	256	CS42	R2	mean	-0.000591680309908964	14	14	0.240355625366623	0.214285714285714	0
1	20860828	formal	J256_high	256	CS43	R1	median	-0.00032555409283097	14	14	0.484038255177609	0.428571428571429	0
1	20860828	formal	J256_high	256	CS43	R1	mean	0.000109366925583208	14	14	0.484038255177609	0.428571428571429	0
1	20860828	formal	J256_high	256	CS43	R2	median	-0.000588130380626637	14	14	0.0478168879743995	0.214285714285714	0
1	20860828	formal	J256_high	256	CS43	R2	mean	-0.000594177443903054	14	14	0.0478168879743995	0.214285714285714	0
1	20860828	formal	J256_high	256	CS44	R1	median	-0.000349461342604416	14	14	0.699789399459683	0.357142857142857	0
1	20860828	formal	J256_high	256	CS44	R1	mean	-0.000107113861399745	14	14	0.699789399459683	0.357142857142857	0
1	20860828	formal	J256_high	256	CS47	R1	median	0.000115793737235547	14	14	0.237810809846543	0.642857142857143	0
1	20860828	formal	J256_high	256	CS47	R1	mean	0.000361760799920189	14	14	0.237810809846543	0.642857142857143	0
1	20860828	formal	J256_high	256	CS47	R2	median	-0.000387803935171874	14	14	0.623242904632589	0.357142857142857	0
1	20860828	formal	J256_high	256	CS47	R2	mean	-0.000125303059935433	14	14	0.623242904632589	0.357142857142857	0
1	20860828	formal	J256_high	256	CS48	R1	median	-0.000161966227895527	14	14	0.900837935349137	0.428571428571429	0
1	20860828	formal	J256_high	256	CS48	R1	mean	8.75148330359549e-05	14	14	0.900837935349137	0.428571428571429	0
1	20860828	formal	J256_high	256	CS48	R2	median	-0.000114332261546276	14	14	-0.0627425919800833	0.5	0
1	20860828	formal	J256_high	256	CS48	R2	mean	-0.000201992384881235	14	14	-0.0627425919800833	0.5	0
1	20860828	formal	J256_high	256	CS49	R1	median	0.000421846923285415	12	12	0.0795757555036632	0.833333333333333	0
1	20860828	formal	J256_high	256	CS49	R1	mean	0.000500762598808909	12	12	0.0795757555036632	0.833333333333333	0
1	20860828	formal	J256_high	256	CS49	R2	median	-0.000160378893950001	14	14	0.204596349467069	0.5	0
1	20860828	formal	J256_high	256	CS49	R2	mean	-0.000142658061317609	14	14	0.204596349467069	0.5	0
1	20860828	formal	J256_high	256	CS51	R1	median	6.096695241388e-06	14	14	0.276965251974916	0.5	0
1	20860828	formal	J256_high	256	CS51	R1	mean	7.72800208143396e-05	14	14	0.276965251974916	0.5	0
1	20860828	formal	J256_high	256	CS51	R2	median	-0.000697570930455125	12	12	1.0568896456245	0.416666666666667	0
1	20860828	formal	J256_high	256	CS51	R2	mean	-1.76308939233658e-05	12	12	1.0568896456245	0.416666666666667	0
1	20860828	formal	J256_high	256	CS53	R1	median	-1.56349924346588e-06	12	12	1.54336652505829	0.5	0
1	20860828	formal	J256_high	256	CS53	R1	mean	0.000795213451997871	12	12	1.54336652505829	0.5	0
1	20860828	formal	J256_high	256	CS53	R2	median	-0.00064211258479854	8	8	1.04787171737889	0.25	0
1	20860828	formal	J256_high	256	CS53	R2	mean	-0.000312128644456132	8	8	1.04787171737889	0.25	0
1	20860828	formal	J256_high	256	CS54	R1	median	-0.000128755724139675	7	7	0.145132759051023	0.285714285714286	0
1	20860828	formal	J256_high	256	CS54	R1	mean	-0.00021432787288288	7	7	0.145132759051023	0.285714285714286	0
1	20860828	formal	J256_high	256	CS54	R2	median	5.94814478513235e-05	7	7	0.36968495452702	0.571428571428571	0
1	20860828	formal	J256_high	256	CS54	R2	mean	4.7595941754401e-05	7	7	0.36968495452702	0.571428571428571	0
1	20860828	formal	J256_high	256	CS55	R1	median	6.11629057723766e-05	14	14	-0.143092197580416	0.5	0
1	20860828	formal	J256_high	256	CS55	R1	mean	0.000195407890610416	14	14	-0.143092197580416	0.5	0
1	20860828	formal	J256_high	256	CS55	R2	median	-0.000164584115841775	14	14	0.203469010477417	0.428571428571429	0
1	20860828	formal	J256_high	256	CS55	R2	mean	-0.000142145788096134	14	14	0.203469010477417	0.428571428571429	0
1	20860828	formal	J256_high	256	CS56	R1	median	-0.000169788653229554	12	12	0.196158649303134	0.25	0
1	20860828	formal	J256_high	256	CS56	R1	mean	-0.000204650391577658	12	12	0.196158649303134	0.25	0
1	20860828	formal	J256_high	256	CS56	R2	median	0.000270390190642901	12	12	1.42184297989433	0.5	0
1	20860828	formal	J256_high	256	CS56	R2	mean	0.000431669407214511	12	12	1.42184297989433	0.5	0
1	20860828	formal	J256_high	256	CS57	R1	median	-1.589582406761e-05	12	12	0.852694242501686	0.416666666666667	0
1	20860828	formal	J256_high	256	CS57	R1	mean	0.000231268360411299	12	12	0.852694242501686	0.416666666666667	0
1	20860828	formal	J256_high	256	CS57	R2	median	-0.000350015094150614	12	12	0.781049584650585	0.333333333333333	0
1	20860828	formal	J256_high	256	CS57	R2	mean	-0.000137656136353749	12	12	0.781049584650585	0.333333333333333	0
1	20860828	formal	J256_high	256	CS58	R1	median	-0.000118774946149227	7	7	1.55799853794489	0.285714285714286	0
1	20860828	formal	J256_high	256	CS58	R1	mean	-7.99375484649928e-06	7	7	1.55799853794489	0.285714285714286	0
1	20860828	formal	J256_high	256	CS60	R1	median	-0.000356137601257524	14	14	0.838950690511039	0.428571428571429	0
1	20860828	formal	J256_high	256	CS60	R1	mean	-0.000115965528276279	14	14	0.838950690511039	0.428571428571429	0
1	20860828	formal	J256_high	256	CS62	R1	median	-7.51925085747318e-05	7	7	1.00305565073376	0.428571428571429	0
1	20860828	formal	J256_high	256	CS62	R1	mean	7.23618840721356e-05	7	7	1.00305565073376	0.428571428571429	0
1	20860828	formal	J256_high	256	CS62	R2	median	-0.00014389209875017	7	7	1.26401435732513	0.428571428571429	0
1	20860828	formal	J256_high	256	CS62	R2	mean	0.000398025022171048	7	7	1.26401435732513	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS41	R1	median	6.28976074268412e-05	14	14	1.43774025994776	0.5	0
2	20860829	formal	J32_reference	32	CS41	R1	mean	0.000285383452847572	14	14	1.43774025994776	0.5	0
2	20860829	formal	J32_reference	32	CS41	R2	median	-0.00020687316607501	14	14	-0.104592304891655	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS41	R2	mean	-0.000111600056195313	14	14	-0.104592304891655	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS42	R1	median	-0.00026839748447181	14	14	0.539769220192225	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS42	R1	mean	-7.13285184378519e-05	14	14	0.539769220192225	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS42	R2	median	-0.000355173071031952	14	14	0.159045875565986	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS42	R2	mean	-0.000230537922977559	14	14	0.159045875565986	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS43	R1	median	0.000207794054851929	14	14	0.0501088483078766	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS43	R1	mean	0.000111515527397991	14	14	0.0501088483078766	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS43	R2	median	-0.000235784951061102	14	14	1.51139026851485	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS43	R2	mean	0.000116986398291269	14	14	1.51139026851485	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS44	R1	median	-0.000291047369309446	14	14	0.143603429100266	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS44	R1	mean	-0.00010218590634433	14	14	0.143603429100266	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS47	R1	median	-0.000267965824663967	14	14	0.419107543185108	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS47	R1	mean	-0.000118195305465428	14	14	0.419107543185108	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS47	R2	median	-0.000257330713729358	14	14	-0.615546989944722	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS47	R2	mean	-0.000417187836413272	14	14	-0.615546989944722	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS48	R1	median	-0.000440823286622303	14	14	1.44318167085007	0.285714285714286	0
2	20860829	formal	J32_reference	32	CS48	R1	mean	0.000116430009896419	14	14	1.44318167085007	0.285714285714286	0
2	20860829	formal	J32_reference	32	CS48	R2	median	-0.000256127210148761	14	14	1.11090449258539	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS48	R2	mean	-0.000150464593944678	14	14	1.11090449258539	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS49	R1	median	-0.00114221783491171	12	12	1.33997929681974	0.166666666666667	0
2	20860829	formal	J32_reference	32	CS49	R1	mean	-0.000793492027231065	12	12	1.33997929681974	0.166666666666667	0
2	20860829	formal	J32_reference	32	CS49	R2	median	-0.000173461523038344	14	14	0.675022347751425	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS49	R2	mean	0.000191006399810488	14	14	0.675022347751425	0.428571428571429	0
2	20860829	formal	J32_reference	32	CS51	R1	median	0.00092545588112978	14	14	-0.131722681160731	0.714285714285714	0
2	20860829	formal	J32_reference	32	CS51	R1	mean	0.000868672480283639	14	14	-0.131722681160731	0.714285714285714	0
2	20860829	formal	J32_reference	32	CS51	R2	median	-0.000458091746959996	12	12	0.0124335374063978	0.333333333333333	0
2	20860829	formal	J32_reference	32	CS51	R2	mean	-0.000481851745333518	12	12	0.0124335374063978	0.333333333333333	0
2	20860829	formal	J32_reference	32	CS53	R1	median	-0.000291419207845676	12	12	0.466092856056462	0.416666666666667	0
2	20860829	formal	J32_reference	32	CS53	R1	mean	-7.58053869487208e-05	12	12	0.466092856056462	0.416666666666667	0
2	20860829	formal	J32_reference	32	CS53	R2	median	-0.000783462559175174	8	8	1.97183364306163	0.25	0
2	20860829	formal	J32_reference	32	CS53	R2	mean	-0.000239967940720362	8	8	1.97183364306163	0.25	0
2	20860829	formal	J32_reference	32	CS54	R1	median	-0.000162486449920192	7	7	0.95812909686366	0.285714285714286	0
2	20860829	formal	J32_reference	32	CS54	R1	mean	-8.48717392779253e-05	7	7	0.95812909686366	0.285714285714286	0
2	20860829	formal	J32_reference	32	CS54	R2	median	0.00084083937795017	7	7	-0.244636760446215	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS54	R2	mean	0.000412492836786084	7	7	-0.244636760446215	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS55	R1	median	-0.000618794338027631	14	14	1.24371985572234	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS55	R1	mean	-0.000391656299562851	14	14	1.24371985572234	0.357142857142857	0
2	20860829	formal	J32_reference	32	CS55	R2	median	0.000607997672952147	14	14	-0.491443721263316	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS55	R2	mean	0.000180352911840598	14	14	-0.491443721263316	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS56	R1	median	-0.000227285909252938	12	12	0.240111060017953	0.416666666666667	0
2	20860829	formal	J32_reference	32	CS56	R1	mean	-0.000201072336455335	12	12	0.240111060017953	0.416666666666667	0
2	20860829	formal	J32_reference	32	CS56	R2	median	-0.000373098847379262	12	12	1.20446339219907	0.333333333333333	0
2	20860829	formal	J32_reference	32	CS56	R2	mean	-0.000122494088138769	12	12	1.20446339219907	0.333333333333333	0
2	20860829	formal	J32_reference	32	CS57	R1	median	-0.000766588344198829	12	12	1.32225308864105	0.166666666666667	0
2	20860829	formal	J32_reference	32	CS57	R1	mean	-0.000511997044119265	12	12	1.32225308864105	0.166666666666667	0
2	20860829	formal	J32_reference	32	CS57	R2	median	0.000268803495502874	12	12	0.0362158173474309	0.666666666666667	0
2	20860829	formal	J32_reference	32	CS57	R2	mean	0.000252754293670245	12	12	0.0362158173474309	0.666666666666667	0
2	20860829	formal	J32_reference	32	CS58	R1	median	1.79723617448893e-05	7	7	1.50949554763433	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS58	R1	mean	-7.89062685383935e-05	7	7	1.50949554763433	0.571428571428571	0
2	20860829	formal	J32_reference	32	CS60	R1	median	-0.000314551543490686	14	14	2.66997897565961	0.214285714285714	0
2	20860829	formal	J32_reference	32	CS60	R1	mean	-0.000154040353095094	14	14	2.66997897565961	0.214285714285714	0
2	20860829	formal	J32_reference	32	CS62	R1	median	-0.000719677681981142	7	7	0.446651877294229	0.142857142857143	0
2	20860829	formal	J32_reference	32	CS62	R1	mean	-0.00059842936399359	7	7	0.446651877294229	0.142857142857143	0
2	20860829	formal	J32_reference	32	CS62	R2	median	-0.000719247714587428	7	7	0.402527248150322	0.285714285714286	0
2	20860829	formal	J32_reference	32	CS62	R2	mean	-0.000400974344412328	7	7	0.402527248150322	0.285714285714286	0
2	20860829	formal	J256_high	256	CS41	R1	median	-0.000113360980878936	14	14	1.44609966302961	0.428571428571429	0
2	20860829	formal	J256_high	256	CS41	R1	mean	0.000211088501098768	14	14	1.44609966302961	0.428571428571429	0
2	20860829	formal	J256_high	256	CS41	R2	median	-0.000240996977439419	14	14	-0.261713285335534	0.428571428571429	0
2	20860829	formal	J256_high	256	CS41	R2	mean	-0.000138120362603549	14	14	-0.261713285335534	0.428571428571429	0
2	20860829	formal	J256_high	256	CS42	R1	median	-0.000205263972226883	14	14	0.754064478554972	0.285714285714286	0
2	20860829	formal	J256_high	256	CS42	R1	mean	-6.73113246887818e-05	14	14	0.754064478554972	0.285714285714286	0
2	20860829	formal	J256_high	256	CS42	R2	median	-0.000323569475832867	14	14	0.499258477928312	0.357142857142857	0
2	20860829	formal	J256_high	256	CS42	R2	mean	-0.000223495770092849	14	14	0.499258477928312	0.357142857142857	0
2	20860829	formal	J256_high	256	CS43	R1	median	0.000224647576956202	14	14	0.294382771872767	0.571428571428571	0
2	20860829	formal	J256_high	256	CS43	R1	mean	0.000124534052208356	14	14	0.294382771872767	0.571428571428571	0
2	20860829	formal	J256_high	256	CS43	R2	median	-0.000339543621727635	14	14	1.07753821431893	0.357142857142857	0
2	20860829	formal	J256_high	256	CS43	R2	mean	-1.99437713200412e-05	14	14	1.07753821431893	0.357142857142857	0
2	20860829	formal	J256_high	256	CS44	R1	median	-0.000308153547158346	14	14	0.676245753418266	0.357142857142857	0
2	20860829	formal	J256_high	256	CS44	R1	mean	-2.40754887178816e-05	14	14	0.676245753418266	0.357142857142857	0
2	20860829	formal	J256_high	256	CS47	R1	median	-0.000374339133475176	14	14	0.603135757120526	0.428571428571429	0
2	20860829	formal	J256_high	256	CS47	R1	mean	-7.21185133077876e-05	14	14	0.603135757120526	0.428571428571429	0
2	20860829	formal	J256_high	256	CS47	R2	median	-0.00031824470406847	14	14	-0.461230315111098	0.428571428571429	0
2	20860829	formal	J256_high	256	CS47	R2	mean	-0.000322015770276022	14	14	-0.461230315111098	0.428571428571429	0
2	20860829	formal	J256_high	256	CS48	R1	median	-0.000384197980206007	14	14	1.56240018963212	0.357142857142857	0
2	20860829	formal	J256_high	256	CS48	R1	mean	0.000210295685024262	14	14	1.56240018963212	0.357142857142857	0
2	20860829	formal	J256_high	256	CS48	R2	median	-0.000356745452094563	14	14	0.749069733907081	0.285714285714286	0
2	20860829	formal	J256_high	256	CS48	R2	mean	-0.000175632297373393	14	14	0.749069733907081	0.285714285714286	0
2	20860829	formal	J256_high	256	CS49	R1	median	-0.00104348433501065	12	12	1.22524540494184	0.25	0
2	20860829	formal	J256_high	256	CS49	R1	mean	-0.000610783078072694	12	12	1.22524540494184	0.25	0
2	20860829	formal	J256_high	256	CS49	R2	median	-8.02029404049844e-05	14	14	0.261643760313159	0.428571428571429	0
2	20860829	formal	J256_high	256	CS49	R2	mean	0.000146574549471288	14	14	0.261643760313159	0.428571428571429	0
2	20860829	formal	J256_high	256	CS51	R1	median	0.00112990600529082	14	14	-0.189303280718633	0.714285714285714	0
2	20860829	formal	J256_high	256	CS51	R1	mean	0.000813424152171151	14	14	-0.189303280718633	0.714285714285714	0
2	20860829	formal	J256_high	256	CS51	R2	median	-0.000656087140079625	12	12	0.181840249267323	0.333333333333333	0
2	20860829	formal	J256_high	256	CS51	R2	mean	-0.000435066659687093	12	12	0.181840249267323	0.333333333333333	0
2	20860829	formal	J256_high	256	CS53	R1	median	7.61776074884313e-05	12	12	0.31429363864098	0.583333333333333	0
2	20860829	formal	J256_high	256	CS53	R1	mean	-9.58396689956768e-06	12	12	0.31429363864098	0.583333333333333	0
2	20860829	formal	J256_high	256	CS53	R2	median	-0.000604065825141174	8	8	1.9827428155017	0.25	0
2	20860829	formal	J256_high	256	CS53	R2	mean	-0.000308180536593759	8	8	1.9827428155017	0.25	0
2	20860829	formal	J256_high	256	CS54	R1	median	-5.45867375428129e-05	7	7	0.793497561960358	0.285714285714286	0
2	20860829	formal	J256_high	256	CS54	R1	mean	-4.51286915981753e-05	7	7	0.793497561960358	0.285714285714286	0
2	20860829	formal	J256_high	256	CS54	R2	median	0.000618017137306091	7	7	-0.202654239168298	0.571428571428571	0
2	20860829	formal	J256_high	256	CS54	R2	mean	0.000410089605913364	7	7	-0.202654239168298	0.571428571428571	0
2	20860829	formal	J256_high	256	CS55	R1	median	-0.000597544155017733	14	14	1.41995290446224	0.285714285714286	0
2	20860829	formal	J256_high	256	CS55	R1	mean	-0.000343710173878681	14	14	1.41995290446224	0.285714285714286	0
2	20860829	formal	J256_high	256	CS55	R2	median	0.000689756359933227	14	14	-0.275937710139791	0.571428571428571	0
2	20860829	formal	J256_high	256	CS55	R2	mean	0.000218563892126026	14	14	-0.275937710139791	0.571428571428571	0
2	20860829	formal	J256_high	256	CS56	R1	median	-0.000152809687144166	12	12	0.196374665397664	0.416666666666667	0
2	20860829	formal	J256_high	256	CS56	R1	mean	-0.000264883971939409	12	12	0.196374665397664	0.416666666666667	0
2	20860829	formal	J256_high	256	CS56	R2	median	-0.000184101445431618	12	12	1.3194875466855	0.25	0
2	20860829	formal	J256_high	256	CS56	R2	mean	-0.000118189529866209	12	12	1.3194875466855	0.25	0
2	20860829	formal	J256_high	256	CS57	R1	median	-0.000695180894795106	12	12	1.62845962025299	0.166666666666667	0
2	20860829	formal	J256_high	256	CS57	R1	mean	-0.00046579237937066	12	12	1.62845962025299	0.166666666666667	0
2	20860829	formal	J256_high	256	CS57	R2	median	0.000402562063456607	12	12	-0.234276694683605	0.666666666666667	0
2	20860829	formal	J256_high	256	CS57	R2	mean	0.000189990616818784	12	12	-0.234276694683605	0.666666666666667	0
2	20860829	formal	J256_high	256	CS58	R1	median	-7.87604968132414e-05	7	7	0.979130210298786	0.428571428571429	0
2	20860829	formal	J256_high	256	CS58	R1	mean	-0.00022443705447236	7	7	0.979130210298786	0.428571428571429	0
2	20860829	formal	J256_high	256	CS60	R1	median	-0.000273280914627135	14	14	2.3128247344934	0.142857142857143	0
2	20860829	formal	J256_high	256	CS60	R1	mean	-0.000196214518838974	14	14	2.3128247344934	0.142857142857143	0
2	20860829	formal	J256_high	256	CS62	R1	median	-0.000645708566268902	7	7	1.14882298429281	0.142857142857143	0
2	20860829	formal	J256_high	256	CS62	R1	mean	-0.000560053699096629	7	7	1.14882298429281	0.142857142857143	0
2	20860829	formal	J256_high	256	CS62	R2	median	-0.000361195903995529	7	7	0.180680867874317	0.428571428571429	0
2	20860829	formal	J256_high	256	CS62	R2	mean	-0.000246553220747909	7	7	0.180680867874317	0.428571428571429	0
3	20860830	formal	J32_reference	32	CS41	R1	median	5.28524450471555e-05	14	14	0.283991322427985	0.5	0
3	20860830	formal	J32_reference	32	CS41	R1	mean	2.5825045182199e-06	14	14	0.283991322427985	0.5	0
3	20860830	formal	J32_reference	32	CS41	R2	median	-6.08289774781666e-05	14	14	0.171594290473689	0.5	0
3	20860830	formal	J32_reference	32	CS41	R2	mean	0.000149109804979544	14	14	0.171594290473689	0.5	0
3	20860830	formal	J32_reference	32	CS42	R1	median	-0.000753248659354911	14	14	0.632927561214369	0.357142857142857	0
3	20860830	formal	J32_reference	32	CS42	R1	mean	-0.000410566505076843	14	14	0.632927561214369	0.357142857142857	0
3	20860830	formal	J32_reference	32	CS42	R2	median	-0.000493977666258234	14	14	1.44044048518391	0.357142857142857	0
3	20860830	formal	J32_reference	32	CS42	R2	mean	-0.000185851385660251	14	14	1.44044048518391	0.357142857142857	0
3	20860830	formal	J32_reference	32	CS43	R1	median	-0.000343559732177525	14	14	0.900586032569056	0.357142857142857	0
